y,x
3.3696260478183464,0.3745401188473625
3.675277496992214,0.9507143064099162
4.415133242782985,0.7319939418114051
4.254585519455459,0.5986584841970366
3.1098894370543713,0.15601864044243652
3.5005718450064727,0.15599452033620265
3.0706506463321763,0.05808361216819946
4.8098254238586655,0.8661761457749352
3.7501632457640364,0.6011150117432088
2.8244607443531202,0.7080725777960455
2.6736749000889453,0.020584494295802447
4.880540395777318,0.9699098521619943
4.584790729897584,0.8324426408004217
1.8732863448304582,0.21233911067827616
1.9437700127115547,0.18182496720710062
3.5483759146332616,0.18340450985343382
3.030939242006353,0.3042422429595377
4.123016602110063,0.5247564316322378
3.401101328703135,0.43194501864211576
3.050389955116913,0.2912291401980419
4.533345091287947,0.6118528947223795
2.2617011054670737,0.13949386065204183
3.1024522040437827,0.29214464853521815
2.8691981417054473,0.3663618432936917
3.1143027899683533,0.45606998421703593
4.031060810881055,0.7851759613930136
2.9657847841211837,0.19967378215835974
3.2265246297864207,0.5142344384136116
4.722853516335246,0.5924145688620425
1.745170555135366,0.046450412719997725
3.6787083966325764,0.6075448519014384
2.3965120155125974,0.17052412368729153
3.5478623957284983,0.06505159298527952
4.819629925517014,0.9488855372533332
5.487963487287875,0.9656320330745594
3.206823090513423,0.8083973481164611
3.2618221223353707,0.3046137691733707
3.2114033817335375,0.09767211400638387
4.07229555823696,0.6842330265121569
4.199491515648017,0.4401524937396013
2.2171292495366677,0.12203823484477883
4.59495285541736,0.4951769101112702
4.110144895502484,0.034388521115218396
4.30117208486721,0.9093204020787821
2.612823062949463,0.2587799816000169
5.046344068723231,0.662522284353982
4.263956799521562,0.31171107608941095
3.2080250325795756,0.5200680211778108
3.3516355855363065,0.5467102793432796
2.5507976821684366,0.18485445552552704
3.7156236861356886,0.9695846277645586
3.548843098539637,0.7751328233611146
3.8956417788464215,0.9394989415641891
3.9612202022410257,0.8948273504276488
3.7687362814876266,0.5978999788110851
4.780346636960182,0.9218742350231168
3.684106624740356,0.0884925020519195
2.0411916254937696,0.1959828624191452
3.151310021133783,0.045227288910538066
2.952834193739029,0.32533033076326434
3.2345954419843803,0.388677289689482
3.4844871985596924,0.2713490317738959
3.5298022567080993,0.8287375091519293
3.478690626372011,0.3567533266935893
3.1271754303782435,0.28093450968738076
4.026078655901733,0.5426960831582485
2.86918704536777,0.14092422497476265
6.14696755681827,0.8021969807540397
2.0080716210109397,0.07455064367977082
4.36896962524993,0.9868869366005173
3.7632565284230695,0.7722447692966574
2.3801813644652396,0.1987156815341724
1.8357649473291175,0.005522117123602399
5.230415969467749,0.8154614284548342
5.132521545611434,0.7068573438476171
3.694458199790361,0.7290071680409873
3.603909186886692,0.7712703466859457
2.8386732966250285,0.07404465173409036
2.781997038149953,0.3584657285442726
3.064371512129457,0.11586905952512971
4.609950830327459,0.8631034258755935
2.721437230820971,0.6232981268275579
4.287873963129169,0.3308980248526492
3.8058041305367,0.06355835028602363
2.6178642864258657,0.3109823217156622
2.8221821351148795,0.32518332202674705
4.338414488888839,0.7296061783380641
4.144736270878301,0.6375574713552131
5.011940060945438,0.8872127425763265
4.988190716979635,0.4722149251619493
2.4662751942252172,0.1195942459383017
3.484389034653647,0.713244787222995
3.167473200531348,0.7607850486168974
3.154995463967301,0.5612771975694962
4.202572720231054,0.770967179954561
4.880407388549317,0.49379559636439074
3.2186235991778567,0.5227328293819941
3.5366935096255476,0.42754101835854963
2.351230644805674,0.02541912674409519
3.4610235225693238,0.10789142699330445
4.273772283622051,0.03142918568673425
3.4928744484692102,0.6364104112637804
2.7188103708021503,0.3143559810763267
4.354547385713561,0.5085706911647028
5.080334802034966,0.907566473926093
4.308261067174213,0.24929222914887494
3.763903446583547,0.41038292303562973
3.9194087782673273,0.7555511385430487
3.314986536748288,0.22879816549162246
3.323977460009163,0.07697990982879299
3.639740268182443,0.289751452913768
3.0835087414654843,0.16122128725400442
5.424250148048298,0.9296976523425731
5.197272641745297,0.808120379564417
4.920128634554204,0.6334037565104235
4.9651838911615265,0.8714605901877177
4.183841632010146,0.8036720768991145
2.8764604120400814,0.18657005888603584
5.436279221106211,0.8925589984899778
3.0356538515487,0.5393422419156507
4.595105369564831,0.8074401551640625
4.245224140563212,0.8960912999234932
3.1165673046307725,0.3180034749718639
3.533968708274666,0.11005192452767676
3.0131622073697812,0.22793516254194168
3.402596882682752,0.4271077886262563
3.3251448090712934,0.8180147659224931
5.011516632661274,0.8607305832563434
2.801493462183783,0.006952130531190703
5.199309298923009,0.5107473025775657
3.1126938316571966,0.417411003148779
3.0196322719247797,0.22210781047073025
2.7867011811172735,0.1198653673336828
4.327127888331676,0.33761517140362796
4.585802610491084,0.9429097039125192
3.3172734743796424,0.32320293202075523
4.0528989366458195,0.5187906217433661
4.1975042396052125,0.7030189588951778
2.8742487950353386,0.363629602379294
4.875022701476133,0.9717820827209607
5.511342049750107,0.9624472949421112
2.159569265005115,0.25178229582536416
3.6428485203411207,0.49724850589238545
2.527105163337544,0.30087830981676966
3.908386207637301,0.2848404943774676
1.2498271897985007,0.036886947354532795
3.4047194494960507,0.6095643339798968
3.839606464370544,0.5026790232288615
3.6028399000507285,0.05147875124998935
2.9473034647867875,0.27864646423661144
4.154265069896735,0.9082658859666537
4.309772528747874,0.23956189066697242
1.5762267549158746,0.1448948720912231
1.874527433228846,0.489452760277563
5.094136972816502,0.9856504541106007
2.5285975105142926,0.2420552715115004
3.2144142556666613,0.6721355474058786
4.735316373796309,0.7616196153287176
3.0769443953093982,0.23763754399239967
3.6974818984771023,0.7282163486118596
2.2592295327949623,0.3677831327192532
4.5351075726940575,0.6323058305935795
4.371475160371233,0.6335297107608947
3.5650548123523587,0.5357746840747585
3.91070217217177,0.0902897700544083
3.58569266422848,0.835302495589238
1.9578062842357853,0.32078006497173583
2.247365223588702,0.18651851039985423
2.3677483416202865,0.040775141554763916
3.959736944962623,0.5908929431882418
3.812983861213459,0.6775643618422824
2.605511119705363,0.016587828927856152
2.6415780776053692,0.512093058299281
3.949062891049789,0.22649577519793795
3.851318592229198,0.6451727904094499
3.573887946203574,0.17436642900499144
4.284388355039442,0.690937738102466
3.6094032801166813,0.3867353463005374
5.069150432015989,0.9367299887367345
2.9795837803779692,0.13752094414599325
3.634707947526304,0.3410663510502585
3.5805482007007963,0.11347352124058907
4.75912492297251,0.9246936182785628
5.025101201643836,0.877339353380981
2.8775522985724686,0.2579416277151556
